CallID,CustomerID,CallDate,IssueType,ResolutionStatus,SupervisorID
8742,7284,2023-12-31 05:00:00,Issue1,Pending,56
8743,8410,2023-12-31 06:00:00,Issue3,Resolved,93
8744,8936,2023-12-31 07:00:00,Issue1,Pending,11
8745,421,2023-12-31 08:00:00,Issue1,Resolved,12
8746,1259,2023-12-31 09:00:00,Issue3,Resolved,70
8747,2717,2023-12-31 10:00:00,Issue3,Resolved,22
8748,4415,2023-12-31 11:00:00,Issue1,Pending,86
8749,3842,2023-12-31 12:00:00,Issue3,Resolved,29
8750,5856,2023-12-31 13:00:00,Issue2,Pending,36
8751,5895,2023-12-31 14:00:00,Issue2,Resolved,60
8752,3537,2023-12-31 15:00:00,Issue2,Resolved,52
8753,8523,2023-12-31 16:00:00,Issue2,Resolved,77
8754,8462,2023-12-31 17:00:00,Issue3,Resolved,35
8755,5166,2023-12-31 18:00:00,Issue3,Resolved,49
8756,8173,2023-12-31 19:00:00,Issue2,Pending,1
8757,2069,2023-12-31 20:00:00,Issue3,Pending,68
8758,7367,2023-12-31 21:00:00,Issue2,Pending,6
8759,1365,2023-12-31 22:00:00,Issue3,Pending,34
8760,2364,2023-12-31 23:00:00,Issue3,Pending,55
8761,9250,2024-01-01 00:00:00,Issue1,Resolved,56
8762,9001,2024-01-01 01:00:00,Issue3,Pending,50
8763,9216,2024-01-01 02:00:00,Issue3,Resolved,25
8764,5896,2024-01-01 03:00:00,Issue3,Pending,58
8765,9440,2024-01-01 04:00:00,Issue2,Resolved,11
8766,2883,2024-01-01 05:00:00,Issue3,Pending,18
8767,2025,2024-01-01 06:00:00,Issue1,Resolved,26
8768,3002,2024-01-01 07:00:00,Issue1,Pending,22
8769,4194,2024-01-01 08:00:00,Issue2,Resolved,25
8770,8587,2024-01-01 09:00:00,Issue2,Pending,13
8771,2723,2024-01-01 10:00:00,Issue2,Resolved,60
8772,1672,2024-01-01 11:00:00,Issue1,Pending,49
8773,4700,2024-01-01 12:00:00,Issue2,Pending,42
8774,7193,2024-01-01 13:00:00,Issue1,Pending,61
8775,6679,2024-01-01 14:00:00,Issue2,Pending,16
8776,7748,2024-01-01 15:00:00,Issue2,Pending,67
8777,5884,2024-01-01 16:00:00,Issue2,Pending,24
8778,7604,2024-01-01 17:00:00,Issue1,Resolved,55
8779,5328,2024-01-01 18:00:00,Issue2,Pending,55
8780,8037,2024-01-01 19:00:00,Issue1,Pending,17
8781,4506,2024-01-01 20:00:00,Issue3,Resolved,97
8782,2909,2024-01-01 21:00:00,Issue3,Pending,30
8783,7432,2024-01-01 22:00:00,Issue2,Resolved,40
8784,4673,2024-01-01 23:00:00,Issue1,Pending,72
8785,9261,2024-01-02 00:00:00,Issue3,Pending,34
8786,6499,2024-01-02 01:00:00,Issue2,Pending,15
8787,9655,2024-01-02 02:00:00,Issue1,Pending,71
8788,7645,2024-01-02 03:00:00,Issue2,Resolved,75
8789,4574,2024-01-02 04:00:00,Issue2,Pending,33
8790,4510,2024-01-02 05:00:00,Issue2,Resolved,17
8791,792,2024-01-02 06:00:00,Issue3,Pending,63
8792,5685,2024-01-02 07:00:00,Issue3,Resolved,91
8793,5622,2024-01-02 08:00:00,Issue2,Pending,77
8794,7005,2024-01-02 09:00:00,Issue2,Pending,68
8795,2244,2024-01-02 10:00:00,Issue1,Pending,66
8796,4682,2024-01-02 11:00:00,Issue2,Pending,41
8797,6565,2024-01-02 12:00:00,Issue1,Pending,59
8798,3408,2024-01-02 13:00:00,Issue1,Resolved,43
8799,1687,2024-01-02 14:00:00,Issue3,Resolved,6
8800,170,2024-01-02 15:00:00,Issue3,Resolved,92
8801,6519,2024-01-02 16:00:00,Issue2,Pending,88
8802,6937,2024-01-02 17:00:00,Issue2,Pending,18
8803,5882,2024-01-02 18:00:00,Issue3,Pending,3
8804,9911,2024-01-02 19:00:00,Issue1,Resolved,66
8805,5970,2024-01-02 20:00:00,Issue1,Resolved,23
8806,7099,2024-01-02 21:00:00,Issue1,Resolved,32
8807,6835,2024-01-02 22:00:00,Issue1,Pending,66
8808,120,2024-01-02 23:00:00,Issue1,Resolved,3
8809,5309,2024-01-03 00:00:00,Issue3,Resolved,89
8810,2427,2024-01-03 01:00:00,Issue2,Resolved,49
8811,7040,2024-01-03 02:00:00,Issue2,Resolved,3
8812,5924,2024-01-03 03:00:00,Issue3,Pending,79
8813,5878,2024-01-03 04:00:00,Issue3,Pending,78
8814,9731,2024-01-03 05:00:00,Issue3,Pending,44
8815,9332,2024-01-03 06:00:00,Issue3,Pending,97
8816,545,2024-01-03 07:00:00,Issue2,Pending,57
8817,8845,2024-01-03 08:00:00,Issue1,Resolved,18
8818,2135,2024-01-03 09:00:00,Issue3,Pending,25
8819,5214,2024-01-03 10:00:00,Issue2,Pending,96
8820,5966,2024-01-03 11:00:00,Issue2,Pending,95
8821,9451,2024-01-03 12:00:00,Issue1,Resolved,50
8822,206,2024-01-03 13:00:00,Issue2,Pending,36
8823,742,2024-01-03 14:00:00,Issue1,Pending,57
8824,8171,2024-01-03 15:00:00,Issue1,Resolved,52
8825,4867,2024-01-03 16:00:00,Issue1,Pending,3
8826,8957,2024-01-03 17:00:00,Issue3,Pending,17
8827,3099,2024-01-03 18:00:00,Issue2,Resolved,60
8828,2436,2024-01-03 19:00:00,Issue1,Resolved,20
8829,5484,2024-01-03 20:00:00,Issue2,Pending,69
8830,9455,2024-01-03 21:00:00,Issue3,Pending,22
8831,3153,2024-01-03 22:00:00,Issue2,Resolved,22
8832,1585,2024-01-03 23:00:00,Issue2,Pending,99
8833,2565,2024-01-04 00:00:00,Issue2,Pending,98
8834,9992,2024-01-04 01:00:00,Issue1,Pending,42
8835,8067,2024-01-04 02:00:00,Issue3,Resolved,45
8836,3467,2024-01-04 03:00:00,Issue3,Resolved,7
8837,4582,2024-01-04 04:00:00,Issue2,Pending,71
8838,969,2024-01-04 05:00:00,Issue1,Resolved,98
8839,6794,2024-01-04 06:00:00,Issue2,Pending,25
8840,6631,2024-01-04 07:00:00,Issue2,Resolved,15
8841,4628,2024-01-04 08:00:00,Issue2,Pending,92
8842,315,2024-01-04 09:00:00,Issue1,Pending,33
8843,4779,2024-01-04 10:00:00,Issue2,Pending,76
8844,7294,2024-01-04 11:00:00,Issue3,Resolved,34
8845,3552,2024-01-04 12:00:00,Issue2,Resolved,60
8846,1867,2024-01-04 13:00:00,Issue3,Resolved,70
8847,1903,2024-01-04 14:00:00,Issue2,Resolved,47
8848,31,2024-01-04 15:00:00,Issue3,Pending,19
8849,8458,2024-01-04 16:00:00,Issue2,Resolved,45
8850,602,2024-01-04 17:00:00,Issue3,Resolved,37
8851,6128,2024-01-04 18:00:00,Issue1,Pending,71
8852,2102,2024-01-04 19:00:00,Issue2,Pending,48
8853,9392,2024-01-04 20:00:00,Issue3,Pending,29
8854,3327,2024-01-04 21:00:00,Issue3,Pending,3
8855,6076,2024-01-04 22:00:00,Issue3,Resolved,75
8856,3774,2024-01-04 23:00:00,Issue2,Resolved,26
8857,158,2024-01-05 00:00:00,Issue3,Pending,76
8858,9559,2024-01-05 01:00:00,Issue3,Pending,60
8859,1444,2024-01-05 02:00:00,Issue1,Resolved,8
8860,8493,2024-01-05 03:00:00,Issue1,Resolved,39
8861,8508,2024-01-05 04:00:00,Issue2,Resolved,49
8862,2406,2024-01-05 05:00:00,Issue2,Pending,93
8863,3715,2024-01-05 06:00:00,Issue3,Resolved,38
8864,6924,2024-01-05 07:00:00,Issue3,Resolved,67
8865,4672,2024-01-05 08:00:00,Issue2,Resolved,94
8866,9805,2024-01-05 09:00:00,Issue3,Pending,2
8867,3248,2024-01-05 10:00:00,Issue1,Pending,16
8868,2210,2024-01-05 11:00:00,Issue3,Resolved,25
8869,20,2024-01-05 12:00:00,Issue2,Pending,89
8870,7785,2024-01-05 13:00:00,Issue2,Pending,9
8871,1742,2024-01-05 14:00:00,Issue2,Pending,23
8872,5569,2024-01-05 15:00:00,Issue3,Pending,94
8873,2271,2024-01-05 16:00:00,Issue3,Pending,78
8874,2744,2024-01-05 17:00:00,Issue1,Resolved,56
8875,7894,2024-01-05 18:00:00,Issue1,Resolved,73
8876,4746,2024-01-05 19:00:00,Issue1,Pending,28
8877,3257,2024-01-05 20:00:00,Issue3,Pending,6
8878,2421,2024-01-05 21:00:00,Issue3,Resolved,31
8879,8107,2024-01-05 22:00:00,Issue3,Pending,9
8880,4894,2024-01-05 23:00:00,Issue1,Pending,62
8881,1834,2024-01-06 00:00:00,Issue1,Pending,54
8882,4813,2024-01-06 01:00:00,Issue2,Resolved,14
8883,4481,2024-01-06 02:00:00,Issue2,Pending,44
8884,900,2024-01-06 03:00:00,Issue3,Pending,33
8885,5351,2024-01-06 04:00:00,Issue1,Pending,76
8886,4793,2024-01-06 05:00:00,Issue3,Resolved,66
8887,5425,2024-01-06 06:00:00,Issue3,Pending,63
8888,9952,2024-01-06 07:00:00,Issue1,Resolved,30
8889,7558,2024-01-06 08:00:00,Issue1,Resolved,67
8890,9299,2024-01-06 09:00:00,Issue3,Resolved,35
8891,6030,2024-01-06 10:00:00,Issue3,Resolved,45
8892,8445,2024-01-06 11:00:00,Issue1,Resolved,16
8893,7758,2024-01-06 12:00:00,Issue1,Resolved,6
8894,2896,2024-01-06 13:00:00,Issue1,Resolved,51
8895,7392,2024-01-06 14:00:00,Issue1,Pending,89
8896,8675,2024-01-06 15:00:00,Issue3,Pending,19
8897,3910,2024-01-06 16:00:00,Issue3,Resolved,88
8898,7373,2024-01-06 17:00:00,Issue1,Pending,28
8899,3281,2024-01-06 18:00:00,Issue3,Pending,71
8900,9118,2024-01-06 19:00:00,Issue3,Resolved,5
8901,1325,2024-01-06 20:00:00,Issue3,Resolved,15
8902,9275,2024-01-06 21:00:00,Issue3,Resolved,15
8903,1886,2024-01-06 22:00:00,Issue3,Pending,16
8904,7910,2024-01-06 23:00:00,Issue2,Pending,30
8905,1542,2024-01-07 00:00:00,Issue1,Pending,18
8906,5019,2024-01-07 01:00:00,Issue3,Resolved,97
8907,2399,2024-01-07 02:00:00,Issue2,Resolved,40
8908,8519,2024-01-07 03:00:00,Issue2,Resolved,92
8909,7968,2024-01-07 04:00:00,Issue3,Resolved,45
8910,7255,2024-01-07 05:00:00,Issue2,Resolved,41
8911,4078,2024-01-07 06:00:00,Issue3,Resolved,65
8912,6375,2024-01-07 07:00:00,Issue1,Pending,17
8913,5810,2024-01-07 08:00:00,Issue1,Resolved,6
8914,4463,2024-01-07 09:00:00,Issue2,Pending,94
8915,9237,2024-01-07 10:00:00,Issue1,Resolved,25
8916,87,2024-01-07 11:00:00,Issue2,Resolved,57
8917,9260,2024-01-07 12:00:00,Issue3,Pending,62
8918,3060,2024-01-07 13:00:00,Issue1,Resolved,64
8919,5638,2024-01-07 14:00:00,Issue2,Pending,31
8920,4780,2024-01-07 15:00:00,Issue1,Pending,67
8921,6748,2024-01-07 16:00:00,Issue1,Resolved,75
8922,9632,2024-01-07 17:00:00,Issue2,Resolved,24
8923,4830,2024-01-07 18:00:00,Issue1,Pending,33
8924,2608,2024-01-07 19:00:00,Issue1,Pending,71
8925,3395,2024-01-07 20:00:00,Issue2,Resolved,43
8926,5020,2024-01-07 21:00:00,Issue2,Resolved,62
8927,1056,2024-01-07 22:00:00,Issue3,Pending,64
8928,5447,2024-01-07 23:00:00,Issue1,Pending,91
8929,7684,2024-01-08 00:00:00,Issue3,Pending,67
8930,5997,2024-01-08 01:00:00,Issue3,Resolved,95
8931,5561,2024-01-08 02:00:00,Issue3,Pending,85
8932,7793,2024-01-08 03:00:00,Issue1,Pending,53
8933,5309,2024-01-08 04:00:00,Issue3,Resolved,16
8934,3783,2024-01-08 05:00:00,Issue1,Resolved,36
8935,4684,2024-01-08 06:00:00,Issue3,Pending,52
8936,1241,2024-01-08 07:00:00,Issue2,Resolved,38
8937,8133,2024-01-08 08:00:00,Issue1,Resolved,67
8938,3054,2024-01-08 09:00:00,Issue1,Resolved,29
8939,6504,2024-01-08 10:00:00,Issue3,Resolved,76
8940,1190,2024-01-08 11:00:00,Issue1,Resolved,88
8941,6351,2024-01-08 12:00:00,Issue2,Resolved,63
8942,6655,2024-01-08 13:00:00,Issue2,Resolved,71
8943,9409,2024-01-08 14:00:00,Issue2,Pending,66
8944,1905,2024-01-08 15:00:00,Issue1,Pending,5
8945,5372,2024-01-08 16:00:00,Issue3,Pending,95
8946,3824,2024-01-08 17:00:00,Issue1,Pending,6
8947,3534,2024-01-08 18:00:00,Issue3,Pending,86
8948,2881,2024-01-08 19:00:00,Issue3,Pending,36
8949,9283,2024-01-08 20:00:00,Issue2,Pending,29
8950,8702,2024-01-08 21:00:00,Issue1,Resolved,52
8951,1522,2024-01-08 22:00:00,Issue3,Pending,2
8952,2011,2024-01-08 23:00:00,Issue2,Pending,73
8953,8102,2024-01-09 00:00:00,Issue1,Resolved,61
8954,4755,2024-01-09 01:00:00,Issue1,Resolved,8
8955,9436,2024-01-09 02:00:00,Issue1,Pending,66
8956,9354,2024-01-09 03:00:00,Issue3,Pending,29
8957,4825,2024-01-09 04:00:00,Issue3,Pending,9
8958,5378,2024-01-09 05:00:00,Issue1,Pending,70
8959,1523,2024-01-09 06:00:00,Issue2,Pending,8
8960,4358,2024-01-09 07:00:00,Issue1,Pending,13
8961,2492,2024-01-09 08:00:00,Issue2,Pending,17
8962,5469,2024-01-09 09:00:00,Issue2,Resolved,40
8963,8209,2024-01-09 10:00:00,Issue1,Pending,92
8964,4147,2024-01-09 11:00:00,Issue1,Resolved,88
8965,580,2024-01-09 12:00:00,Issue2,Pending,82
8966,7916,2024-01-09 13:00:00,Issue2,Pending,65
8967,6499,2024-01-09 14:00:00,Issue2,Resolved,2
8968,9179,2024-01-09 15:00:00,Issue1,Resolved,27
8969,9650,2024-01-09 16:00:00,Issue3,Pending,49
8970,225,2024-01-09 17:00:00,Issue2,Pending,23
8971,5508,2024-01-09 18:00:00,Issue1,Pending,35
8972,9473,2024-01-09 19:00:00,Issue2,Resolved,43
8973,1584,2024-01-09 20:00:00,Issue2,Pending,99
8974,38,2024-01-09 21:00:00,Issue2,Resolved,93
8975,7632,2024-01-09 22:00:00,Issue2,Resolved,73
8976,8878,2024-01-09 23:00:00,Issue2,Resolved,84
8977,5926,2024-01-10 00:00:00,Issue1,Pending,89
8978,8596,2024-01-10 01:00:00,Issue3,Resolved,90
8979,1724,2024-01-10 02:00:00,Issue2,Resolved,4
8980,3568,2024-01-10 03:00:00,Issue1,Resolved,33
8981,9999,2024-01-10 04:00:00,Issue1,Resolved,32
8982,938,2024-01-10 05:00:00,Issue3,Pending,55
8983,3158,2024-01-10 06:00:00,Issue2,Resolved,12
8984,975,2024-01-10 07:00:00,Issue3,Pending,11
8985,8719,2024-01-10 08:00:00,Issue3,Pending,80
8986,2254,2024-01-10 09:00:00,Issue2,Resolved,2
8987,8497,2024-01-10 10:00:00,Issue1,Resolved,47
8988,2158,2024-01-10 11:00:00,Issue3,Pending,30
8989,3693,2024-01-10 12:00:00,Issue2,Resolved,51
8990,4407,2024-01-10 13:00:00,Issue3,Pending,77
8991,1600,2024-01-10 14:00:00,Issue1,Resolved,19
8992,1564,2024-01-10 15:00:00,Issue1,Pending,41
8993,7633,2024-01-10 16:00:00,Issue1,Pending,62
8994,5313,2024-01-10 17:00:00,Issue2,Pending,80
8995,2349,2024-01-10 18:00:00,Issue3,Pending,3
8996,6967,2024-01-10 19:00:00,Issue3,Pending,82
8997,1328,2024-01-10 20:00:00,Issue1,Pending,21
8998,2511,2024-01-10 21:00:00,Issue2,Resolved,50
8999,9147,2024-01-10 22:00:00,Issue1,Pending,86
9000,6600,2024-01-10 23:00:00,Issue3,Resolved,19
9001,7317,2024-01-11 00:00:00,Issue1,Resolved,94
9002,8749,2024-01-11 01:00:00,Issue1,Pending,18
9003,5695,2024-01-11 02:00:00,Issue2,Pending,34
9004,1436,2024-01-11 03:00:00,Issue1,Resolved,49
9005,7918,2024-01-11 04:00:00,Issue1,Pending,15
9006,4058,2024-01-11 05:00:00,Issue2,Pending,84
9007,9115,2024-01-11 06:00:00,Issue1,Resolved,80
9008,3834,2024-01-11 07:00:00,Issue3,Resolved,10
9009,5020,2024-01-11 08:00:00,Issue3,Resolved,38
9010,912,2024-01-11 09:00:00,Issue2,Pending,95
9011,2619,2024-01-11 10:00:00,Issue3,Resolved,49
9012,8963,2024-01-11 11:00:00,Issue2,Resolved,93
9013,8902,2024-01-11 12:00:00,Issue3,Pending,97
9014,4203,2024-01-11 13:00:00,Issue1,Pending,53
9015,4258,2024-01-11 14:00:00,Issue1,Resolved,26
9016,1899,2024-01-11 15:00:00,Issue3,Pending,57
9017,1925,2024-01-11 16:00:00,Issue2,Resolved,71
9018,9328,2024-01-11 17:00:00,Issue3,Resolved,58
9019,8212,2024-01-11 18:00:00,Issue2,Pending,19
9020,7374,2024-01-11 19:00:00,Issue2,Resolved,15
9021,1069,2024-01-11 20:00:00,Issue2,Resolved,27
9022,1001,2024-01-11 21:00:00,Issue3,Pending,44
9023,371,2024-01-11 22:00:00,Issue2,Pending,82
9024,7167,2024-01-11 23:00:00,Issue2,Pending,90
9025,9895,2024-01-12 00:00:00,Issue2,Pending,19
9026,3540,2024-01-12 01:00:00,Issue1,Resolved,77
9027,113,2024-01-12 02:00:00,Issue2,Pending,66
9028,7276,2024-01-12 03:00:00,Issue3,Resolved,81
9029,9228,2024-01-12 04:00:00,Issue3,Resolved,61
9030,7660,2024-01-12 05:00:00,Issue1,Resolved,63
9031,240,2024-01-12 06:00:00,Issue3,Resolved,99
9032,4332,2024-01-12 07:00:00,Issue2,Pending,81
9033,3608,2024-01-12 08:00:00,Issue3,Resolved,91
9034,940,2024-01-12 09:00:00,Issue3,Resolved,66
9035,771,2024-01-12 10:00:00,Issue1,Resolved,10
9036,8241,2024-01-12 11:00:00,Issue3,Resolved,27
9037,8782,2024-01-12 12:00:00,Issue2,Pending,89
9038,5115,2024-01-12 13:00:00,Issue3,Pending,15
9039,7169,2024-01-12 14:00:00,Issue1,Pending,99
9040,3043,2024-01-12 15:00:00,Issue3,Resolved,26
9041,7090,2024-01-12 16:00:00,Issue1,Pending,28
9042,8215,2024-01-12 17:00:00,Issue1,Resolved,17
9043,5552,2024-01-12 18:00:00,Issue2,Resolved,4
9044,2906,2024-01-12 19:00:00,Issue3,Resolved,49
9045,4187,2024-01-12 20:00:00,Issue2,Resolved,42
9046,2670,2024-01-12 21:00:00,Issue1,Pending,84
9047,9218,2024-01-12 22:00:00,Issue1,Resolved,27
9048,1204,2024-01-12 23:00:00,Issue3,Resolved,82
9049,4366,2024-01-13 00:00:00,Issue2,Pending,44
9050,6662,2024-01-13 01:00:00,Issue3,Resolved,45
9051,8971,2024-01-13 02:00:00,Issue1,Resolved,37
9052,8295,2024-01-13 03:00:00,Issue2,Resolved,71
9053,5449,2024-01-13 04:00:00,Issue2,Resolved,28
9054,7795,2024-01-13 05:00:00,Issue1,Pending,25
9055,2891,2024-01-13 06:00:00,Issue3,Resolved,93
9056,464,2024-01-13 07:00:00,Issue1,Resolved,88
9057,2099,2024-01-13 08:00:00,Issue2,Resolved,98
9058,6803,2024-01-13 09:00:00,Issue2,Resolved,65
9059,4800,2024-01-13 10:00:00,Issue2,Pending,42
9060,5635,2024-01-13 11:00:00,Issue3,Pending,41
9061,4170,2024-01-13 12:00:00,Issue2,Pending,20
9062,7980,2024-01-13 13:00:00,Issue3,Resolved,85
9063,4853,2024-01-13 14:00:00,Issue1,Resolved,11
9064,5411,2024-01-13 15:00:00,Issue1,Resolved,84
9065,4091,2024-01-13 16:00:00,Issue3,Resolved,42
9066,7665,2024-01-13 17:00:00,Issue2,Resolved,96
9067,4978,2024-01-13 18:00:00,Issue2,Resolved,78
9068,5407,2024-01-13 19:00:00,Issue2,Pending,4
9069,6773,2024-01-13 20:00:00,Issue3,Resolved,26
9070,4897,2024-01-13 21:00:00,Issue3,Pending,22
9071,8830,2024-01-13 22:00:00,Issue3,Resolved,40
9072,1353,2024-01-13 23:00:00,Issue2,Resolved,97
9073,4785,2024-01-14 00:00:00,Issue2,Resolved,72
9074,6185,2024-01-14 01:00:00,Issue2,Pending,80
9075,4613,2024-01-14 02:00:00,Issue2,Resolved,38
9076,6788,2024-01-14 03:00:00,Issue1,Pending,34
9077,2660,2024-01-14 04:00:00,Issue2,Pending,67
9078,554,2024-01-14 05:00:00,Issue1,Resolved,33
9079,2842,2024-01-14 06:00:00,Issue3,Pending,90
9080,2481,2024-01-14 07:00:00,Issue3,Resolved,93
9081,9276,2024-01-14 08:00:00,Issue3,Resolved,7
9082,7603,2024-01-14 09:00:00,Issue2,Pending,4
9083,7526,2024-01-14 10:00:00,Issue3,Pending,70
9084,2359,2024-01-14 11:00:00,Issue3,Pending,77
9085,1290,2024-01-14 12:00:00,Issue3,Pending,85
9086,5328,2024-01-14 13:00:00,Issue2,Resolved,47
9087,2042,2024-01-14 14:00:00,Issue2,Resolved,93
9088,7273,2024-01-14 15:00:00,Issue3,Pending,32
9089,6380,2024-01-14 16:00:00,Issue2,Resolved,63
9090,2215,2024-01-14 17:00:00,Issue2,Resolved,6
9091,2278,2024-01-14 18:00:00,Issue3,Resolved,93
9092,4718,2024-01-14 19:00:00,Issue1,Resolved,73
9093,5528,2024-01-14 20:00:00,Issue1,Resolved,52
9094,5924,2024-01-14 21:00:00,Issue3,Resolved,87
9095,4628,2024-01-14 22:00:00,Issue2,Pending,1
9096,8365,2024-01-14 23:00:00,Issue3,Pending,64
9097,2434,2024-01-15 00:00:00,Issue1,Pending,21
9098,1754,2024-01-15 01:00:00,Issue1,Resolved,15
9099,2209,2024-01-15 02:00:00,Issue1,Pending,29
9100,993,2024-01-15 03:00:00,Issue2,Pending,47
9101,6794,2024-01-15 04:00:00,Issue3,Pending,80
9102,6674,2024-01-15 05:00:00,Issue3,Resolved,63
9103,6711,2024-01-15 06:00:00,Issue1,Resolved,59
9104,970,2024-01-15 07:00:00,Issue2,Resolved,85
9105,6095,2024-01-15 08:00:00,Issue2,Pending,63
9106,2802,2024-01-15 09:00:00,Issue1,Resolved,5
9107,1308,2024-01-15 10:00:00,Issue3,Pending,29
9108,8882,2024-01-15 11:00:00,Issue2,Resolved,44
9109,9664,2024-01-15 12:00:00,Issue1,Resolved,65
9110,5630,2024-01-15 13:00:00,Issue3,Resolved,47
9111,2672,2024-01-15 14:00:00,Issue3,Resolved,2
9112,8757,2024-01-15 15:00:00,Issue3,Pending,98
9113,9341,2024-01-15 16:00:00,Issue2,Resolved,18
9114,8856,2024-01-15 17:00:00,Issue3,Pending,17
9115,8686,2024-01-15 18:00:00,Issue2,Resolved,2
9116,895,2024-01-15 19:00:00,Issue3,Resolved,29
9117,9703,2024-01-15 20:00:00,Issue3,Resolved,52
9118,5840,2024-01-15 21:00:00,Issue1,Resolved,37
9119,2228,2024-01-15 22:00:00,Issue2,Pending,80
9120,7830,2024-01-15 23:00:00,Issue1,Pending,95
9121,1246,2024-01-16 00:00:00,Issue3,Resolved,95
9122,1971,2024-01-16 01:00:00,Issue3,Resolved,31
9123,1532,2024-01-16 02:00:00,Issue2,Resolved,72
9124,5762,2024-01-16 03:00:00,Issue3,Resolved,58
9125,8020,2024-01-16 04:00:00,Issue2,Pending,48
9126,1524,2024-01-16 05:00:00,Issue2,Pending,43
9127,891,2024-01-16 06:00:00,Issue1,Pending,50
9128,4491,2024-01-16 07:00:00,Issue3,Pending,73
9129,794,2024-01-16 08:00:00,Issue3,Pending,5
9130,9688,2024-01-16 09:00:00,Issue2,Pending,80
9131,7968,2024-01-16 10:00:00,Issue1,Pending,18
9132,8686,2024-01-16 11:00:00,Issue3,Resolved,43
9133,4825,2024-01-16 12:00:00,Issue1,Pending,50
9134,2953,2024-01-16 13:00:00,Issue2,Pending,2
9135,9017,2024-01-16 14:00:00,Issue2,Pending,67
9136,4104,2024-01-16 15:00:00,Issue2,Resolved,41
9137,1753,2024-01-16 16:00:00,Issue3,Pending,61
9138,2226,2024-01-16 17:00:00,Issue1,Resolved,80
9139,3134,2024-01-16 18:00:00,Issue3,Pending,42
9140,5194,2024-01-16 19:00:00,Issue2,Resolved,67
9141,8091,2024-01-16 20:00:00,Issue2,Pending,34
9142,5800,2024-01-16 21:00:00,Issue2,Pending,46
9143,9981,2024-01-16 22:00:00,Issue2,Resolved,61
9144,9302,2024-01-16 23:00:00,Issue3,Resolved,80
9145,8851,2024-01-17 00:00:00,Issue2,Pending,64
9146,5420,2024-01-17 01:00:00,Issue3,Pending,22
9147,8639,2024-01-17 02:00:00,Issue2,Resolved,43
9148,3821,2024-01-17 03:00:00,Issue1,Pending,81
9149,5447,2024-01-17 04:00:00,Issue3,Resolved,68
9150,7427,2024-01-17 05:00:00,Issue3,Resolved,58
9151,7825,2024-01-17 06:00:00,Issue2,Resolved,26
9152,2743,2024-01-17 07:00:00,Issue3,Pending,58
9153,5331,2024-01-17 08:00:00,Issue1,Resolved,17
9154,5657,2024-01-17 09:00:00,Issue1,Resolved,19
9155,8208,2024-01-17 10:00:00,Issue1,Pending,56
9156,2583,2024-01-17 11:00:00,Issue3,Pending,78
9157,5916,2024-01-17 12:00:00,Issue2,Pending,22
9158,3977,2024-01-17 13:00:00,Issue1,Resolved,44
9159,5369,2024-01-17 14:00:00,Issue1,Pending,28
9160,1792,2024-01-17 15:00:00,Issue2,Resolved,2
9161,3,2024-01-17 16:00:00,Issue2,Pending,16
9162,4919,2024-01-17 17:00:00,Issue1,Pending,77
9163,4942,2024-01-17 18:00:00,Issue2,Resolved,61
9164,9101,2024-01-17 19:00:00,Issue3,Pending,95
9165,474,2024-01-17 20:00:00,Issue3,Pending,27
9166,5132,2024-01-17 21:00:00,Issue2,Resolved,30
9167,232,2024-01-17 22:00:00,Issue2,Resolved,80
9168,1731,2024-01-17 23:00:00,Issue3,Pending,28
9169,2392,2024-01-18 00:00:00,Issue3,Pending,46
9170,5976,2024-01-18 01:00:00,Issue3,Pending,80
9171,6228,2024-01-18 02:00:00,Issue3,Resolved,85
9172,105,2024-01-18 03:00:00,Issue2,Pending,95
9173,1848,2024-01-18 04:00:00,Issue1,Resolved,72
9174,8060,2024-01-18 05:00:00,Issue2,Pending,67
9175,6310,2024-01-18 06:00:00,Issue2,Resolved,76
9176,3094,2024-01-18 07:00:00,Issue1,Resolved,98
9177,6730,2024-01-18 08:00:00,Issue3,Resolved,77
9178,7409,2024-01-18 09:00:00,Issue2,Pending,26
9179,3647,2024-01-18 10:00:00,Issue3,Pending,38
9180,635,2024-01-18 11:00:00,Issue2,Resolved,15
9181,5056,2024-01-18 12:00:00,Issue1,Resolved,62
9182,5689,2024-01-18 13:00:00,Issue1,Resolved,5
9183,2475,2024-01-18 14:00:00,Issue1,Resolved,18
9184,7072,2024-01-18 15:00:00,Issue1,Pending,47
9185,208,2024-01-18 16:00:00,Issue1,Pending,33
9186,829,2024-01-18 17:00:00,Issue3,Resolved,78
9187,5859,2024-01-18 18:00:00,Issue3,Pending,48
9188,9482,2024-01-18 19:00:00,Issue2,Resolved,34
9189,3071,2024-01-18 20:00:00,Issue1,Resolved,10
9190,9054,2024-01-18 21:00:00,Issue1,Resolved,32
9191,4014,2024-01-18 22:00:00,Issue1,Resolved,9
9192,3357,2024-01-18 23:00:00,Issue1,Pending,61
9193,367,2024-01-19 00:00:00,Issue2,Pending,7
9194,2424,2024-01-19 01:00:00,Issue1,Pending,20
9195,8926,2024-01-19 02:00:00,Issue1,Pending,65
9196,9502,2024-01-19 03:00:00,Issue3,Pending,81
9197,3903,2024-01-19 04:00:00,Issue1,Resolved,32
9198,7582,2024-01-19 05:00:00,Issue3,Pending,85
9199,3004,2024-01-19 06:00:00,Issue3,Resolved,52
9200,1590,2024-01-19 07:00:00,Issue2,Resolved,20
